term,weight
неплохой_ADJF качество_NOUN,0.0690309558726676
качественный_ADJF дисплей_NOUN,0.0690309558726676
экран_NOUN быстрый_ADJF,0.0690309558726676
насыщенный_ADJF цвет_NOUN,0.0690309558726676
качественный_ADJF камера_NOUN,0.06732678672739463
сборка_NOUN отличный_ADJF,0.06732678672739463
хороший_ADJF аппарат_NOUN,0.06732678672739463
телефон_NOUN удобный_ADJF,0.06669423014189547
понятный_ADJF интерфейс_NOUN,0.06669423014189547
очень_ADVB лёгкий_ADJF,0.06669423014189547
отличный_ADJF звучание_NOUN,0.06245505088626084
супер_ADJF телефон_NOUN,0.06245505088626084
цена_NOUN отличный_ADJF,0.06245505088626084
неплохой_ADJF дизайн_NOUN,0.06245505088626084
хороший_ADJF цена_NOUN,0.05916721844682292
интернет_NOUN хороший_ADJF,0.05916721844682292
отличный_ADJF наушник_NOUN,0.05916721844682292
неплохой_ADJF звук_NOUN,0.05916721844682292
красочный_ADJF экран_NOUN,0.05916721844682292
звук_NOUN большой_ADJF,0.05916721844682292
удобный_ADJF телефон_NOUN,0.05756353690942986
крепкий_ADJF корпус_NOUN,0.05756353690942986
цена_NOUN такой_ADJF,0.057383168497541326
хороший_ADJF модель_NOUN,0.05712405142849529
рукописный_ADJF ввод_NOUN,0.05712405142849529
достаточно_ADVB хороший_ADJF,0.05587946603933222
камера_NOUN громкий_ADJF,0.05587946603933222
симпатичный_ADJF дизайн_NOUN,0.05587946603933222
удобный_ADJF экран_NOUN,0.05587946603933222
отличный_ADJF динамика_NOUN,0.05587946603933222
динамика_NOUN хороший_ADJF,0.05587946603933222
очень_ADVB достойный_ADJF,0.05587946603933222
достаточно_ADVB мощный_ADJF,0.05587946603933222
экран_NOUN тонкий_ADJF,0.05587946603933222
один_ADJF царапина_NOUN,0.05457236300970658
прочный_ADJF корпус_NOUN,0.05431568537583348
дисплей_NOUN яркий_ADJF,0.05431568537583348
хороший_ADJF смартфон_NOUN,0.05431568537583348
огромный_ADJF экран_NOUN,0.05431568537583348
богатый_ADJF комплектация_NOUN,0.05431568537583348
металлический_ADJF корпус_NOUN,0.05428634657709164
полезный_ADJF функция_NOUN,0.053949850126342694
очень_ADVB неплохой_ADJF,0.053949850126342694
экран_NOUN большой_ADJF,0.05272224494882716
отличный_ADJF фото_NOUN,0.0525917936608666
сенсор_NOUN отличный_ADJF,0.0525917936608666
камера_NOUN свой_ADJF,0.0525917936608666
хороший_ADJF звучание_NOUN,0.0525917936608666
удобный_ADJF сенсор_NOUN,0.0525917936608666
удобный_ADJF вещь_NOUN,0.0525917936608666
отличный_ADJF батарея_NOUN,0.0525917936608666
телефон_NOUN громкий_ADJF,0.0525917936608666
сплошной_ADJF достоинство_NOUN,0.0525917936608666
огромный_ADJF выбор_NOUN,0.0525917936608666
достаточно_ADVB большой_ADJF,0.05120327052704387
рука_NOUN удобный_ADJF,0.05107191699736981
шустрый_ADJF телефон_NOUN,0.05107191699736981
экран_NOUN высокий_ADJF,0.05107191699736981
нормальный_ADJF камера_NOUN,0.05078521318015371
память_NOUN хороший_ADJF,0.04930420130850402
удобный_ADJF простой_NOUN,0.04930420130850402
красивый_ADJF телефон_NOUN,0.04930420130850402
меню_NOUN хороший_ADJF,0.04930420130850402
чёткий_ADJF камера_NOUN,0.04930420130850402
приемлемый_ADJF цена_NOUN,0.04930420130850402
дизайн_NOUN отличный_ADJF,0.04930420130850402
чёткий_ADJF дисплей_NOUN,0.04930420130850402
цена_NOUN внешний_ADJF,0.04930420130850402
экран_NOUN приятный_ADJF,0.04930420130850402
использование_NOUN хороший_ADJF,0.04930420130850402
хороший_ADJF производительность_NOUN,0.04930420130850402
звук_NOUN громкий_ADJF,0.049043870836906804
высокий_ADJF разрешение_NOUN,0.04887174528217715
динамик_NOUN отличный_ADJF,0.0478328638425437
сочный_ADJF цвет_NOUN,0.0478328638425437
довольно_ADVB хороший_ADJF,0.0478328638425437
экран_NOUN мощный_ADJF,0.04763137767128384
звук_NOUN внешний_ADJF,0.04763137767128384
ёмкий_ADJF батарея_NOUN,0.047393352863668865
дизайн_NOUN качественный_ADJF,0.04601668897932262
звук_NOUN чёткий_ADJF,0.04601668897932262
чёткий_ADJF изображение_NOUN,0.04601668897932262
достаточно_ADVB быстрый_ADJF,0.04601668897932262
сенсор_NOUN удобный_ADJF,0.04601668897932262
достойный_ADJF камера_NOUN,0.04601668897932262
удобный_ADJF дизайн_NOUN,0.04601668897932262
звук_NOUN супер_ADJF,0.04601668897932262
большой_ADJF достоинство_NOUN,0.04601668897932262
удобный_ADJF кнопка_NOUN,0.045084663328077465
один_ADJF достоинство_NOUN,0.044599298440177265
компактный_ADJF размер_NOUN,0.044599298440177265
довольно_ADVB неплохой_ADJF,0.04448980560550293
небольшой_ADJF размер_NOUN,0.04448980560550293
ёмкий_ADJF аккумулятор_NOUN,0.04315438981535747
аппарат_NOUN отличный_ADJF,0.042729256670400666
громкий_ADJF камера_NOUN,0.042729256670400666
большой_ADJF память_NOUN,0.042729256670400666
дисплей_NOUN удобный_ADJF,0.042729256670400666
вспышка_NOUN отличный_ADJF,0.042729256670400666
гибкий_ADJF настройка_NOUN,0.042729256670400666
классный_ADJF экран_NOUN,0.042729256670400666
отличный_ADJF динамик_NOUN,0.042729256670400666
экран_NOUN шустрый_ADJF,0.042729256670400666
отзывчивый_ADJF экран_NOUN,0.042729256670400666
динамик_NOUN удобный_ADJF,0.042729256670400666
мегапиксельный_ADJF камера_NOUN,0.042729256670400666
экран_NOUN лёгкий_ADJF,0.042729256670400666
хороший_ADJF цветопередача_NOUN,0.042729256670400666
хороший_ADJF железо_NOUN,0.042729256670400666
отличный_ADJF железо_NOUN,0.042729256670400666
прекрасный_ADJF звук_NOUN,0.042729256670400666
превосходный_ADJF качество_NOUN,0.042729256670400666
двойной_ADJF вспышка_NOUN,0.042729256670400666
приятный_ADJF интерфейс_NOUN,0.04137217509126793
экран_NOUN сочный_ADJF,0.04137217509126793
технический_ADJF характеристика_NOUN,0.04137217509126793
большой_ADJF выбор_NOUN,0.04136223746642728
быстрый_ADJF работа_NOUN,0.040230938178673153
корпус_NOUN отличный_ADJF,0.03944190437881658
стильный_ADJF корпус_NOUN,0.03944190437881658
хороший_ADJF цвет_NOUN,0.03944190437881658
хороший_ADJF угол_NOUN,0.03944190437881658
яркий_ADJF очень_ADVB,0.03944190437881658
цвет_NOUN хороший_ADJF,0.03944190437881658
отличный_ADJF цена_NOUN,0.03944190437881658
приложение_NOUN отличный_ADJF,0.03944190437881658
цвет_NOUN яркий_ADJF,0.03944190437881658
особенно_ADVB хороший_ADJF,0.03944190437881658
классный_ADJF камера_NOUN,0.03944190437881658
размер_NOUN хороший_ADJF,0.03944190437881658
достоинство_NOUN данный_ADJF,0.03944190437881658
красивый_ADJF экран_NOUN,0.03944190437881658
съёмный_ADJF аккумулятор_NOUN,0.03904258952283025
видео_NOUN хороший_ADJF,0.038250761834980974
минеральный_ADJF стекло_NOUN,0.03815268667279315
шикарный_ADJF экран_NOUN,0.03815268667279315
классный_ADJF дизайн_NOUN,0.03615463210164892
дизайн_NOUN большой_ADJF,0.03615463210164892
хороший_ADJF видео_NOUN,0.03615463210164892
отличный_ADJF очень_ADVB,0.03615463210164892
рука_NOUN отличный_ADJF,0.03615463210164892
качественный_ADJF корпус_NOUN,0.03615463210164892
отличный_ADJF слышимость_NOUN,0.03615463210164892
достаточно_ADVB удобный_ADJF,0.03615463210164892
доступный_ADJF цена_NOUN,0.03615463210164892
отличный_ADJF видео_NOUN,0.03615463210164892
достаточно_ADVB яркий_ADJF,0.03615463210164892
довольно_ADVB крепкий_ADJF,0.03615463210164892
хороший_ADJF процессор_NOUN,0.03615463210164892
супер_ADJF звук_NOUN,0.03615463210164892
приятный_ADJF мелочь_NOUN,0.03615463210164892
шустрый_ADJF проц_NOUN,0.03615463210164892
полезный_ADJF штука_NOUN,0.03615463210164892
камера_NOUN шустрый_ADJF,0.03615463210164892
дизайн_NOUN быстрый_ADJF,0.03615463210164892
прекрасный_ADJF экран_NOUN,0.03615463210164892
видео_NOUN отличный_ADJF,0.03615463210164892
громкий_ADJF стерео_NOUN,0.03615463210164892
экран_NOUN неплохой_ADJF,0.03605646567042441
камера_NOUN нормальный_ADJF,0.036054675004169055
наушник_NOUN хороший_ADJF,0.03515790699395073
очень_ADVB крепкий_ADJF,0.03515790699395073
ёмкостный_ADJF экран_NOUN,0.03508617450809013
удобный_ADJF пользование_NOUN,0.034942344163037015
удобный_ADJF эксплуатация_NOUN,0.034942344163037015
великолепный_ADJF экран_NOUN,0.034942344163037015
полноэкранный_ADJF клавиатура_NOUN,0.034942344163037015
вполне_ADVB приличный_ADJF,0.033097834513700713
чёткий_ADJF звук_NOUN,0.032867439835976384
довольный_ADJF покупка_NOUN,0.032867439835976384
большой_ADJF объём_NOUN,0.032867439835976384
качество_NOUN отличный_ADJF,0.032867439835976384
процессор_NOUN отличный_ADJF,0.032867439835976384
цена_NOUN удобный_ADJF,0.032867439835976384
интерфейс_NOUN удобный_ADJF,0.032867439835976384
телефон_NOUN красивый_ADJF,0.032867439835976384
вполне_ADVB хороший_ADJF,0.032867439835976384
рука_NOUN громкий_ADJF,0.032867439835976384
идеальный_ADJF размер_NOUN,0.032867439835976384
хороший_ADJF поддержка_NOUN,0.032867439835976384
рука_NOUN большой_ADJF,0.032867439835976384
связь_NOUN хороший_ADJF,0.032867439835976384
экран_NOUN огромный_ADJF,0.032867439835976384
сменный_ADJF панель_NOUN,0.032867439835976384
батарея_NOUN отличный_ADJF,0.032867439835976384
камера_NOUN быстрый_ADJF,0.032867439835976384
процессор_NOUN хороший_ADJF,0.032867439835976384
лёгкий_ADJF управление_NOUN,0.032867439835976384
камера_NOUN мощный_ADJF,0.032867439835976384
аппарат_NOUN хороший_ADJF,0.032867439835976384
наличие_NOUN фронтальный_ADJF,0.032867439835976384
хороший_ADJF гарнитур_NOUN,0.032867439835976384
дисплей_NOUN высокий_ADJF,0.032867439835976384
удобный_ADJF корпус_NOUN,0.03208676306739202
очень_ADVB прочный_ADJF,0.03208676306739202
довольно_ADVB громкий_ADJF,0.03208676306739202
удобный_ADJF расположение_NOUN,0.03208676306739202
звук_NOUN качественный_ADJF,0.03208676306739202
довольно_ADVB удобный_ADJF,0.031743090249199794
экран_NOUN красивый_ADJF,0.031743090249199794
хороший_ADJF фото_NOUN,0.030170612144449008
отличный_ADJF смартфон_NOUN,0.030170612144449008
аккумулятор_NOUN хороший_ADJF,0.02958032757887781
неплохой_ADJF динамик_NOUN,0.02958032757887781
экран_NOUN прочный_ADJF,0.02958032757887781
дизайн_NOUN самый_ADJF,0.02958032757887781
ложный_ADJF вызов_NOUN,0.02958032757887781
интересный_ADJF функция_NOUN,0.02958032757887781
звонок_NOUN хороший_ADJF,0.02958032757887781
изображение_NOUN хороший_ADJF,0.02958032757887781
вполне_ADVB удобный_ADJF,0.02958032757887781
вполне_ADVB достойный_ADJF,0.02958032757887781
стойкий_ADJF царапина_NOUN,0.02958032757887781
хороший_ADJF интернет_NOUN,0.02958032757887781
динамика_NOUN отличный_ADJF,0.02958032757887781
наушник_NOUN отличный_ADJF,0.02958032757887781
связь_NOUN отличный_ADJF,0.02958032757887781
хороший_ADJF связь_NOUN,0.02958032757887781
живучий_ADJF батарея_NOUN,0.02958032757887781
полезный_ADJF вещь_NOUN,0.02958032757887781
достойный_ADJF качество_NOUN,0.02958032757887781
рука_NOUN шустрый_ADJF,0.02958032757887781
отличный_ADJF поддержка_NOUN,0.02958032757887781
использование_NOUN отличный_ADJF,0.02958032757887781
удобный_ADJF интуитивно_ADVB,0.02958032757887781
хороший_ADJF скорость_NOUN,0.02958032757887781
экран_NOUN отзывчивый_ADJF,0.02958032757887781
сборка_NOUN качественный_ADJF,0.02958032757887781
работа_NOUN отличный_ADJF,0.02958032757887781
комплект_NOUN белый_ADJF,0.02958032757887781
белый_ADJF чёрный_NOUN,0.02958032757887781
корпус_NOUN удобный_ADJF,0.02958032757887781
золотой_ADJF середина_NOUN,0.02958032757887781
сенсор_NOUN чувствительный_ADJF,0.02958032757887781
отличный_ADJF соотношение_NOUN,0.02958032757887781
такой_ADJF характеристика_NOUN,0.02958032757887781
лёгкий_ADJF очень_ADVB,0.02958032757887781
приятно_ADVB удивлённый_ADJF,0.02958032757887781
мощный_ADJF аккумулятор_NOUN,0.02958032757887781
удобный_ADJF блокировка_NOUN,0.02958032757887781
бесплатный_ADJF навигация_NOUN,0.02958032757887781
ценовый_ADJF категория_NOUN,0.029256333937692086
сегодняшний_ADJF день_NOUN,0.029256333937692086
качество_NOUN хороший_ADJF,0.0290411472680611
очень_ADVB крутой_ADJF,0.0290411472680611
стабильный_ADJF работа_NOUN,0.0290411472680611
удобный_ADJF функция_NOUN,0.028557465369288607
никакой_ADJF люфт_NOUN,0.028557465369288607
вполне_ADVB адекватный_ADJF,0.028557465369288607
громкий_ADJF музыка_NOUN,0.028557465369288607
экран_NOUN нормальный_ADJF,0.028557465369288607
отличный_ADJF производительность_NOUN,0.028557465369288607
удобный_ADJF оболочка_NOUN,0.028557465369288607
интересный_ADJF дизайн_NOUN,0.026293295327432183
удобный_ADJF доступ_NOUN,0.026293295327432183
приятный_ADJF вид_NOUN,0.026293295327432183
куча_NOUN полезный_ADJF,0.026293295327432183
смартфон_NOUN хороший_ADJF,0.026293295327432183
отличный_ADJF аккумулятор_NOUN,0.026293295327432183
дизайн_NOUN яркий_ADJF,0.026293295327432183
удобный_ADJF дисплей_NOUN,0.026293295327432183
рука_NOUN влитой_ADJF,0.026293295327432183
хороший_ADJF соотношение_NOUN,0.026293295327432183
память_NOUN удобный_ADJF,0.026293295327432183
весьма_ADVB неплохой_ADJF,0.026293295327432183
экран_NOUN прекрасный_ADJF,0.026293295327432183
прекрасный_ADJF дизайн_NOUN,0.026293295327432183
рука_NOUN яркий_ADJF,0.026293295327432183
быстрый_ADJF телефон_NOUN,0.026293295327432183
сенсор_NOUN быстрый_ADJF,0.026293295327432183
вид_NOUN хороший_ADJF,0.026293295327432183
сочный_ADJF дисплей_NOUN,0.026293295327432183
неплохой_ADJF аккумулятор_NOUN,0.026293295327432183
целое_NOUN хороший_ADJF,0.026293295327432183
работа_NOUN хороший_ADJF,0.026293295327432183
удобный_ADJF набор_NOUN,0.026293295327432183
достойный_ADJF аппарат_NOUN,0.026293295327432183
экран_NOUN насыщенный_ADJF,0.026293295327432183
шикарный_ADJF звук_NOUN,0.026293295327432183
громкий_ADJF очень_ADVB,0.026293295327432183
большой_ADJF диагональ_NOUN,0.026293295327432183
звук_NOUN нормальный_ADJF,0.026293295327432183
очень_ADVB привлекательный_ADJF,0.026293295327432183
довольно_ADVB мощный_ADJF,0.026293295327432183
дизайн_NOUN приятный_ADJF,0.026293295327432183
камера_NOUN яркий_ADJF,0.026293295327432183
замечательный_ADJF камера_NOUN,0.026293295327432183
достаточно_ADVB шустрый_ADJF,0.026293295327432183
день_NOUN хороший_ADJF,0.026293295327432183
удобный_ADJF работа_NOUN,0.026293295327432183
шустрый_ADJF работа_NOUN,0.026293295327432183
дизайн_NOUN тонкий_ADJF,0.026293295327432183
современный_ADJF игра_NOUN,0.026293295327432183
абсолютно_ADVB весь_ADJF,0.026293295327432183
двухъядерный_ADJF процессор_NOUN,0.026293295327432183
вообще_ADVB отличный_ADJF,0.026293295327432183
лёгкий_ADJF экран_NOUN,0.026293295327432183
качественный_ADJF картинка_NOUN,0.026293295327432183
экран_NOUN оптимальный_ADJF,0.026293295327432183
множество_NOUN различный_ADJF,0.026293295327432183
отличный_ADJF комплектация_NOUN,0.026293295327432183
телефон_NOUN большой_ADJF,0.02609021345254166
светодиодный_ADJF вспышка_NOUN,0.02609021345254166
другой_ADJF смартфон_NOUN,0.026025831112633898
удобный_ADJF навигация_NOUN,0.026025831112633898
корпус_NOUN хороший_ADJF,0.026025831112633898
камера_NOUN большой_ADJF,0.026025831112633898
весь_ADJF параметр_NOUN,0.026025831112633898
яркий_ADJF вспышка_NOUN,0.026025831112633898
простой_NOUN удобный_ADJF,0.025388856774953634
очень_ADVB классный_ADJF,0.025388856774953634
внешний_ADJF динамика_NOUN,0.025388856774953634
один_ADJF смартфон_NOUN,0.025388856774953634
телефон_NOUN неплохой_ADJF,0.025388856774953634
похожий_ADJF айфон_NOUN,0.025388856774953634
экран_NOUN замечательный_ADJF,0.025388856774953634
свой_ADJF время_NOUN,0.023984923394519495
другой_ADJF отзыв_NOUN,0.02304685852301256
экран_NOUN самый_ADJF,0.02304685852301256
очень_ADVB отзывчивый_ADJF,0.02304685852301256
свой_ADJF цена_NOUN,0.02304685852301256
куча_NOUN всякий_ADJF,0.02304685852301256
приложение_NOUN хороший_ADJF,0.02304685852301256
батарея_NOUN хороший_ADJF,0.02304685852301256
удобный_ADJF штука_NOUN,0.02304685852301256
отличный_ADJF аппарат_NOUN,0.02304685852301256
интернет_NOUN отличный_ADJF,0.02300634307871864
контрастный_ADJF экран_NOUN,0.02300634307871864
удобный_ADJF форма_NOUN,0.02300634307871864
штатный_ADJF наушник_NOUN,0.02300634307871864
удобный_ADJF виджет_NOUN,0.02300634307871864
удобный_ADJF быстро_ADVB,0.02300634307871864
ёмкостный_ADJF сенсор_NOUN,0.02300634307871864
модель_NOUN отличный_ADJF,0.02300634307871864
хороший_ADJF микрофон_NOUN,0.02300634307871864
хороший_ADJF работа_NOUN,0.02300634307871864
необходимый_ADJF функция_NOUN,0.02300634307871864
цена_NOUN неплохой_ADJF,0.02300634307871864
хороший_ADJF функционал_NOUN,0.02300634307871864
долгий_ADJF батарея_NOUN,0.02300634307871864
отлично_ADVB хороший_ADJF,0.02300634307871864
процессор_NOUN яркий_ADJF,0.02300634307871864
весь_ADJF привет_NOUN,0.02300634307871864
неплохой_ADJF наушник_NOUN,0.02300634307871864
собранный_ADJF качественно_ADVB,0.02300634307871864
очень_ADVB стильный_ADJF,0.02300634307871864
хороший_ADJF стекло_NOUN,0.02300634307871864
довольно_ADVB прочный_ADJF,0.02300634307871864
стандартный_ADJF разъём_NOUN,0.02300634307871864
камера_NOUN прекрасный_ADJF,0.02300634307871864
красивый_ADJF очень_ADVB,0.02300634307871864
динамик_NOUN яркий_ADJF,0.02300634307871864
супер_ADJF очень_ADVB,0.02300634307871864
великолепный_ADJF качество_NOUN,0.02300634307871864
куча_NOUN бесплатный_ADJF,0.02300634307871864
вид_NOUN удобный_ADJF,0.02300634307871864
производительность_NOUN хороший_ADJF,0.02300634307871864
отличный_ADJF смарт_NOUN,0.02300634307871864
хороший_ADJF слышимость_NOUN,0.02300634307871864
приличный_ADJF звук_NOUN,0.02300634307871864
довольно_ADVB качественный_ADJF,0.02300634307871864
классный_ADJF телефон_NOUN,0.02300634307871864
цвет_NOUN отличный_ADJF,0.02300634307871864
сенсор_NOUN громкий_ADJF,0.02300634307871864
отличный_ADJF разрешение_NOUN,0.02300634307871864
размер_NOUN оптимальный_ADJF,0.02300634307871864
цена_NOUN приемлемый_ADJF,0.02300634307871864
полный_ADJF набор_NOUN,0.02300634307871864
небольшой_ADJF вес_NOUN,0.02300634307871864
уровень_NOUN хороший_ADJF,0.02300634307871864
прочный_ADJF экран_NOUN,0.02300634307871864
мп_NOUN хороший_ADJF,0.02300634307871864
прекрасный_ADJF камера_NOUN,0.02300634307871864
лёгкий_ADJF удобно_ADVB,0.02300634307871864
быстрый_ADJF скорость_NOUN,0.02300634307871864
никакой_ADJF лаг_NOUN,0.02300634307871864
процессор_NOUN шустрый_ADJF,0.02300634307871864
красивый_ADJF дисплей_NOUN,0.02300634307871864
быстрый_ADJF проц_NOUN,0.02300634307871864
яркий_ADJF камера_NOUN,0.02300634307871864
нормальный_ADJF батарея_NOUN,0.02300634307871864
ценовый_ADJF сегмент_NOUN,0.02300634307871864
отличный_ADJF гарнитур_NOUN,0.02300634307871864
экран_NOUN крепкий_ADJF,0.02300634307871864
камера_NOUN внешний_ADJF,0.02300634307871864
отличный_ADJF размер_NOUN,0.02300634307871864
хороший_ADJF рынок_NOUN,0.02300634307871864
фото_NOUN отличный_ADJF,0.02300634307871864
отличный_ADJF цветопередача_NOUN,0.02300634307871864
процессор_NOUN мощный_ADJF,0.02300634307871864
насыщенный_ADJF экран_NOUN,0.02300634307871864
работа_NOUN неплохой_ADJF,0.02300634307871864
удобный_ADJF фишка_NOUN,0.02300634307871864
громкий_ADJF телефон_NOUN,0.02300634307871864
качественный_ADJF динамика_NOUN,0.02300634307871864
комплектация_NOUN хороший_ADJF,0.02300634307871864
практически_ADVB весь_ADJF,0.02269905849713704
динамика_NOUN громкий_ADJF,0.022241883446780308
хороший_ADJF батарейка_NOUN,0.022241883446780308
интернет_NOUN быстрый_ADJF,0.022241883446780308
меню_NOUN удобный_ADJF,0.022241883446780308
один_ADJF царапинка_NOUN,0.022241883446780308
отличный_ADJF приём_NOUN,0.022241883446780308
очень_ADVB приличный_ADJF,0.022241883446780308
больший_ADJF разрешение_NOUN,0.022241883446780308
никакой_ADJF глюк_NOUN,0.021629612328467194
использование_NOUN один_ADJF,0.021629612328467194
супер_ADJF амолёд_NOUN,0.021629612328467194
очень_ADVB чёткий_ADJF,0.020740809409898656
комплект_NOUN хороший_ADJF,0.02011200025676331
качественный_ADJF материал_NOUN,0.02011200025676331
качественный_ADJF наушник_NOUN,0.02011200025676331
всякий_ADJF приложение_NOUN,0.02011200025676331
звук_NOUN чистый_ADJF,0.02011200025676331
большой_ADJF разрешение_NOUN,0.02011200025676331
быстрый_ADJF доступ_NOUN,0.019843984463632402
сравнение_NOUN другой_ADJF,0.019843984463632402
